site,area,location,depth_m,angle,date,year,month,day,no_qds,total_points,alcyonium_sub,anomia_spp,aplidium_glabrum,balanus_balanus,bare_space_rock,boltenia_echinata,boltenia_ovifera,botrylloides_sp,botryllus_schlosseri,brown_algae_sub,clathromorphum_sp,cliona_spp,dendrodoa_carnea,didemnum_albidum,didemnum_vexillum,diplosoma_listerianum,edwardsiella_lineata,encrusting_bryozoan,erect_bryozoan_sub,green_algae_sub,halichondria_panicea,haliclona_oculata,halisarca_nahantensis,halocynthia_pyriformis,hyd_bry_complex,hydroid_sub,hymedesmia_sp,isodictya_spp,leucosolenia_spp,lithothamnion_spp,metridium_sub,modiolus_modiolus,molgula_citrina,mytilus_edulis,orange_sponge_crust,peysonnelia,phymatolithon_sp,red_algae_sub,scypha_sp,spirorbis_spp,styela_sp,tube_complex,tubularia_sub
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,10/29/02,2002,10,29,4,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.587253414264037e-4,0,0,0,0,0,0,0.086494689,0,0,0,0,0.6858877086494689,0.003793627,0.006069803,0,0,0,0.001517451,0.21547799696509864,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,12/18/03,2003,12,18,4,695.5,0,0,0,0,0,0,0,0,0,0,0,0,0.001437815,0.004313444,7.189072609633358e-4,0,0,0.005751258,0.074766355,0,0.001437815,0,0,0,0,0,0,0,0,0.6585190510424155,0,0,0,0,0.005751258,0,0.24730409777138748,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,3/25/03,2003,3,25,4,806,0,0,0,0,0.033498759305210915,0,0,0,0,0,0.013647642679900745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825062035,0,0,0,0,0,0.001240695,0.12158808933002481,0,0,0.004962779,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,5/20/03,2003,5,20,4,800,0,0,0.00625,0,0,0,0,0,0,0,0.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23625,0,0,0,0,0.58375,0.00875,0,0,0,0,0,0.14,0,0,0,0,0.01875,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,9/16/03,2003,9,16,3,601,0,0,0,0,0,0,0,0,0,0,0.053244592,0,0.001663894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848585691,0,0,0,0,0,0,0.096505824,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/17/04,2004,8,17,2,405.5,0,0,0.002466091,0,0,0.002466091,0,0,0,0,0,0,0.007398274,0,0,0,0,0.003699137,0,0,0.029593094944512947,0,0,0,0.086313194,0,0,0,0,0.8064118372379778,0,0,0.009864365,0,0,0.002466091,0.029593094944512947,0,0,0.004932182,0,0.014796547472256474,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/17/04,2004,6,17,4,804,0,0,0.002487562,0,0.026119402985074626,0,0,0,0,0,0,0,0.009328358,0.001243781,0,0,0,0,0,0,0,0,0,0,0.013681592039800995,0,0,0,0,0.8208955223880597,0,0,0,0,0,0.004975124,0.087064677,0.001243781,0,0.005597015,0,0.027363184,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,3/25/04,2004,3,25,4,808,0,0,0.001237624,0,0.014851485,0.001856436,0,0,0,0,0,0,0.008044554,0.002475248,0,0,0,0,0,0,0,0,0.001237624,0,0.002475248,0,0,0,0,0.9084158415841584,0,0,0.018564356435643563,0,0,0,0.035891089,0,0,0.004950495,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,11/19/04,2004,11,19,4,808.5,0,0,0,0,0.098330241,0,0,0,0,0,0.004947434,0,0.001855288,0,0,0.004947434,0,0.004329004,0,0,0,0,0,0,0.05318491,0,0,0.001855288,0,0.71737786,0,0,0,0,0,0.004947434,0.10822510822510822,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/8/05,2005,8,8,4,801.5,0,0,0,0,0.371179039,0,0,0,0,0,0.004990643,0,6.238303181534623e-4,0,0,0,0,6.238303181534623e-4,0,0,0,0,0,0,0,0,0,0,0,0.49656893325015594,0,0,0,0,0,0,0.1260137242669994,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/10/05,2005,6,10,4,657.5,0,0,0,0,0,0,0,0,0,0.14372623574144486,0,0,0,0,0,0.8121673003802281,0,0,0,0.021292776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022813688212927757,0,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,3/17/05,2005,3,17,4,802,0,0,0,0,0.3048628428927681,0,0,0,0,0,0.011221945137157107,0,0.001870324,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0,0,0,0.6022443890274314,0,0,0,0,0,0.002493766,0.072319202,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,10/28/05,2005,10,28,4,803,0,0,0.00249066,0,0.1382316313823163,0,0,0,0,0,0.006849315,0,0,0,0,0,0,0.006849315,0,0,0,0,0,0,0.094645081,0,0,0,0,0.6948941469489415,0,0,0,0,0,0,0.056039851,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/23/06,2006,8,23,4,804.5,0,0,0.003729024,0,0.3865755127408328,0,0,0,0,0,0.00621504,0,0.007458048,0,0,0,0,0.004972032,0.00310752,0,0,0,0,0,0.013673088875077687,0,0,0,0,0.5021752641392169,0,0,0,0,0,0,0.072094469,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,3/13/06,2006,3,13,4,803,0,0,0.00373599,0,0.3823163138231631,0,0,0,0,0,0.00622665,0,0.01120797,0,0,0,0,0.00249066,0,0,0,0,0,0,0,0,0,0,0,0.49688667496886674,0,0,0,0,0,0,0.097135741,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,11/6/06,2006,11,6,4,703.5,0,0,0,0,0.15209665955934612,0,0,0,0,0,0.007107321,0,7.107320540156361e-4,0,0,0.019900498,0,0.005685856,0,0,0,0,0,0,0.15067519545131486,0,0,0,0,0.48898365316275766,7.107320540156361e-4,0,0,0,0,0.00355366,0.17057569296375266,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/6/07,2007,6,6,4,694,0,0,0.007204611,0,0.036023055,0,0,0,0,0,0,0,0.008645533,0,0,0,0,0.001440922,0.22334293948126802,0,0.001440922,0,0,0.005763689,0.064841499,0.002881844,0,0,0,0.5129682997118156,0,0,0,0,0.004322767,0.041786744,0.080691643,0.008645533,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/25/08,2008,8,25,4,615.5,0,0,8.123476848090983e-4,0.004874086,0.030869212022745736,0,0,0,0,0,0.017871649065800164,0,0.012185215272136474,0,8.123476848090983e-4,0,8.123476848090983e-4,0.006498781,0.001624695,0,0,0,0,0,0.019496344,0,0,0,0,0.6238830219333875,0.001624695,0,0,0,8.123476848090983e-4,0.063363119,0.21445978878960195,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,11/12/08,2008,11,12,4,671,0,0,0,0.002980626,0.077496274,0,0,7.451564828614009e-4,0,0,0.062593145,0,0,0,0,0.011177347242921014,0,7.451564828614009e-4,0.004470939,0,0,0,0,0,0,0,0,0,0,0.6885245901639344,0,0,0,0,0,0.032041729,0.11773472429210134,0,0,0.001490313,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/18/09,2009,8,18,4,624,0,0,0,0,0.11057692307692307,0,0,0,0,0,0.044871795,0,0,0,0,0,0,0,0.003205128,0,0,0,0,0,0,0,0,0,0,0.5817307692307693,0,0,0,0,0.003205128,0.012820513,0.24358974358974358,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/9/09,2009,6,9,4,651,0,0,0,0,0.11059907834101383,0,0,0,0,0,0.053763440860215055,0,0,0,0,0,0,0.001536098,0.012288786,0,0,0,0,0,0,0,0,0,0,0.5161290322580645,0,0,0,0,0.013824884792626729,0.052227343,0.23963133640552994,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,5/28/10,2010,5,28,4,643,0,0,0,0.00311042,0.077760498,0,0,0,0,0,0.060653188180404355,0,0,0,0,0,0,0,0.013996889580093312,0,0,0,0,0,0,0,0,0,0,0.6189735614307932,0,0,0,0,0.00311042,0.045101089,0.17729393468118196,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,7/26/11,2011,7,26,4,596.5,0,0,0,0,0.015088013411567477,0,0,0,0,0,0.10896898575020955,0,0,0,0,0,0,8.382229673093043e-4,0.001676446,0,0,0,0,0,0,0,0,0,0,0.6588432523051132,0,0,0,0,8.382229673093043e-4,0.010896898575020955,0.20284995808885165,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,5/24/11,2011,5,24,4,578,0,0,0,0.001730104,0.012110726643598616,0,0,0,0,0,0.003460208,0,0,0,0,0,0,0,0.020761245674740483,0,0.001730104,0,0,0,0.025951557093425604,0,0,0,0,0.5415224913494809,0,0,0,0,0,0.001730104,0.39100346020761245,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/6/12,2012,6,6,4,661,0,0,0.003025719,0,0.009077156,0.001512859,0,0,0,0,0.003025719,0,0,0,0,0,0,0,0.062027231,0,0.001512859,0,0,0,0.02118003,0,0,0,0,0.5794251134644478,0,0,0,0,0,0.007564297,0.31164901664145234,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,9/11/12,2012,9,11,4,807.5,0,0,0,0,0,0,0,0.007430341,0,0,0.025126106405253635,0,0,0,0,0.1368421052631579,0,0.00123839,0,0,0,0,0,0,0.026006191950464396,0,0,0,0,0.43091272485009996,0,0,0,0,0,0.00619195,0.23869801084990958,0.00247678,0,0,0,0.12507739938080495,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/5/13,2013,6,5,3,499,0,0,0,0,0,0,0,0,0,0,0.012024048096192385,0,0,0,0,0.002004008,0,0,0.044088176,0,0.002004008,0,0,0,0,0,0,0,0,0.7094188376753507,0,0,0,0,0.004008016,0.004008016,0.22244488977955912,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/21/14,2014,6,21,4,801,0,0,0.009363296,0,0.002496879,0,0,0,0,0.001248439,0.032459426,0,0.003121099,0,0,0,0,0.012484394506866416,0,0,0,0,0,0,0.2397003745318352,0.14357053682896379,0,0,0,0.4019975031210986,0,0,0,0,0,0.001248439,0.149812734,0.002496879,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,9/17/14,2014,9,17,4,805,0,6.211180124223603e-4,0.013043478260869565,0,6.211180124223603e-4,0,0,0,0,0,0.012422360248447204,0,0.001242236,0,0,0,6.211180124223603e-4,0.001863354,0,0,0,0,0,0,0.36024844720496896,0,0,0,0,0.5838509316770186,0,0,0,0,0,0.00621118,0.019254658385093167,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/21/14,2014,6,21,4,801,0,0,0.009363296,0,0.002496879,0,0,0,0,0.001248439,0.032459426,0,0.003121099,0,0,0,0,0.012484394506866416,0,0,0,0,0,0,0.2397003745318352,0.14357053682896379,0,0,0,0.4019975031210986,0,0,0,0,0,0.001248439,0.149812734,0.002496879,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,9/17/14,2014,9,17,4,805,0,6.211180124223603e-4,0.013043478260869565,0,6.211180124223603e-4,0,0,0,0,0,0.012422360248447204,0,0.001242236,0,0,0,6.211180124223603e-4,0.001863354,0,0,0,0,0,0,0.36024844720496896,0,0,0,0,0.5838509316770186,0,0,0,0,0,0.00621118,0.019254658385093167,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/24/15,2015,6,24,4,671,0,0,0.007451565,0.001490313,0.004470939,0,0,0,0,0,0.023845007,0,0.001490313,0,0,0,0,0.005961252,0.031296572,0,0,0,0,0,0.005961252,0.002980626,0,0,0,0.646795827,0,0,0,0.001490313,0,0.02533532,0.23845007451564829,0.002980626,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/24/16,2016,6,24,4,586.5,0,0,0.009377664,0,0.00341006,0,0,0.004262575,0,0.00341006,0,0,0,0,0,8.525149190110827e-4,0.002557545,0,0.27621483375959077,0,0,0,0,0,0,0,0,0,0,0.24040920716112532,0,0,0,0.4398976982097187,0,0.015345268542199489,8.525149190110827e-4,0.00341006,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/22/17,2017,8,22,4,716,0,0,0,0,0,0,0,0.004189944,0,0,0.034916201117318434,0,0,0,0,0,0,0.004189944,0.39385474860335196,0,0,0,0,0,0,0,0,0,0,0.553072626,0,0,0,0.004189944,0.001396648,0,0.001396648,0.002793296,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/14/17,2017,6,14,4,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7848605577689243,0,0,0,0,0,0,0,0,0,0,0.14475431606905712,0.001328021,0,0,0,0,0,0.059760956,0.009296149,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/29/18,2018,8,29,4,734,0,0,6.811989100817438e-4,0,0,0,0,0,0,0,0,0,0,0,0.036784741,0,0,6.811989100817438e-4,0.4427792915531335,0,0,0,0,0,0,0,0,0,0,0.001362398,0,0,0,0.5068119891008175,0,0.008174387,0,0.002724796,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,7/9/18,2018,7,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,8/12/19,2019,8,12,4,717,0,0,0.006973501,0,0,0,0,0,0,0.015341701534170154,0,0,0,0,0.083682008,6.97350069735007e-4,0,0,0.8535564853556485,0,0,0,0,0,0,0,0,0,0,0.029288702928870293,0,0,0,0,0,0.010460251046025104,0,0,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/24/19,2019,6,24,4,643,0,0,0.008553655,0,0,0,0,0,0,0,0,0,0,0,0.00777605,0,0.015552099533437015,0,0.7356143079315708,0,0,0,0,0,0.2161741835147745,0.002332815,0,0,0,0.012441679626749611,0,0,0,0,0,0,0,0.00155521,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,6/19/20,2020,6,19,4,698,0,0.001432665,0.16189111747851004,0.008595989,0,0,0,0,0,0,0,0,0,0,0.077363897,0,0,0,0.5071633237822349,0,0,0,0,0,0,0,0,0,0,0.025787965616045846,0,0,0,0.065902579,0.001432665,0.11891117478510028,0,0.031518625,0,0,0,0,0
SHOH3,Shag Rocks Outer,Nahant,10,horizontal,9/6/13,2013,9,6,4,804,0,0,0.001243781,0,0.002487562,0,0,0.011194029850746268,0,0,0.069651741,0,6.218905472636816e-4,0,0,0.001243781,6.218905472636816e-4,0.007462687,0.001243781,0,0,0,0.001243781,0,0.033582089552238806,0,0,0,0,0.7263681592039801,0.002487562,0,0,0,0,0,0.1281094527363184,0.012437810945273632,0,0,0,0,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,1/1/89,1989,1,1,3,506.5,0,0,0,0,0.057255676,0,0,0,0,0,0.003948667,0,0,0,0,0,0,0,0,0,0,0,0,0,9.871668311944718e-4,0,0,0,0,0.7581441263573544,0,0,0,0,0,0,0.16189536031589338,0,0,0.004935834,0,0.012833168805528134,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,3/1/89,1989,3,1,2,405.5,0,0,0,0.004932182,0.049321825,0,0,0,0,0,0,0,0.003699137,0,0,0,0,0.002466091,0,0,0,0,0,0,0,0,0,0,0,0.7644882860665845,0.002466091,0,0,0,0,0.001233046,0.15536374845869297,0,0,0.004932182,0,0.011097410604192354,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/89,1989,5,1,2,405.5,0,0,0,0.002466091,0.025893958076448828,0,0,0,0,0,0,0,0,0,0,0,0,0.003699137,0,0,0,0,0,0,0.17755856966707767,0,0,0,0,0.6288532675709001,0.002466091,0,0,0,0,0,0.15289765721331688,0,0,0.004932182,0,0.001233046,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,7/1/89,1989,7,1,2,405.5,0,0,0,0.004932182,0.045622688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6658446362515413,0,0,0,0,0,0.002466091,0.2342786683107275,0.002466091,0,0.004932182,0,0.03945746,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,10/1/89,1989,10,1,2,402,0,0,0,0,0.069651741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7164179104477612,0,0,0,0,0,0,0.10945273631840796,0,0,0.004975124,0,0.099502488,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,12/1/89,1989,12,1,2,300.5,0,0,0,0,0.12312811980033278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5457570715474209,0,0,0,0,0,0,0.11314475873544093,0.001663894,0,0,0,0.21630615640599002,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/90,1990,5,1,4,804,0,0,0,0.004353234,0.0789801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10883084577114428,0,0,0,0,0.6455223880597015,0,0,0,0,0,0.004353234,0.12189054726368159,0,0,0.004353234,0,0.031716418,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,6/1/90,1990,6,1,4,809.5,0,0,0,0,0.061766523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007411983,0,0,0,0,0.7226683137739345,0,0,0,0,0,0,0.17294626312538605,0.004941322,0,0.004323657,0,0.025941939468807906,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/10/90,1990,8,10,2,404.5,0,0,0,0.004944376,0.051915946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6996291718170581,0,0,0,0,0,0,0.1260815822002472,0.001236094,0,0.004944376,0,0.11124845488257108,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,11/1/90,1990,11,1,2,401.5,0,0,0,0,0.087173101,0,0,0,0,0,0,0,0.00124533,0,0,0,0,0,0,0,0,0,0,0,0.0124533,0,0,0,0,0.44582814445828145,0,0,0,0,0,0,0.10460772104607721,0,0,0,0,0.34869240348692404,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,2/1/91,1991,2,1,2,404,0,0,0,0.004950495,0.054455445544554455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002475248,0,0,0,0,0,0,0,0,0,0.698019802,0.007425743,0,0,0,0,0,0.1311881188118812,0,0,0.007425743,0,0.094059406,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,4/1/91,1991,4,1,2,407,0,0,0,0.004914005,0.049140049,0,0,0,0,0,0,0,0.004914005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0,0.00982801,0,0,0,0,0.13513513513513514,0,0,0.004914005,0,0.063882064,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,6/1/91,1991,6,1,2,405.5,0,0,0,0.004932182,0.10110974106041924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7028360049321825,0,0.004932182,0,0,0,0.001233046,0.14549938347718866,0,0,0.004932182,0,0.034525277,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,11/1/91,1991,11,1,4,605.5,0,0,0,0.004128819,0.056151941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6820809248554913,0,0,0,0,0,0.016515276630883566,0.17010734929810073,0,0,0.004954583,0,0.066061107,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/92,1992,5,1,4,790,0,0,0,0,0.062025316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6531645569620254,0,0,0,0,0,0.06835443,0.15316455696202533,0.010126582278481013,0,0.053164556962025315,0,0,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,12/1/92,1992,12,1,2,283,0,0,0,0,0.088339223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7491166077738516,0.003533569,0,0,0,0,0.081272085,0.074204947,0,0,0.003533569,0,0,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/93,1993,5,1,4,701.5,0,0,0,0.006414825,0.2751247327156094,0,0,0,0,0,0.007127584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571632217,0,0,0,0,0.002138275,0.017818959,0.11689237348538846,0,0,0.002851033,0,0,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/1/93,1993,8,1,4,800,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375,0,0,0,0,0.50625,6.25e-4,0,0,0,0,0.055,0.18375,0,0,0,0,6.25e-4,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,11/1/93,1993,11,1,4,806,0,0,0,0,0.3250620347394541,0,0,0,0,0,0,0,0,0,0,0,0,6.203473945409429e-4,0,0,0,0,0,0,0.001861042,0,0,0,0,0.4392059553349876,0,0,0,0,0.001861042,0.10732009925558313,0.12034739454094293,0,0,0.003722084,0,0,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,4/1/94,1994,4,1,4,806,0,0,0,0.003722084,0.1513647642679901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.203473945409429e-4,0,0,0,0,0.5496277915632755,0,0,0,0,0,0.037220844,0.23449131513647642,6.203473945409429e-4,0,0.004962779,0,0.017369727047146403,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/1/94,1994,8,1,4,717.5,0,0,0,0.011149825783972125,0.4682926829268293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004878049,0,0,0.005574913,0,0.3233449477351916,0.002090592,0,0,0,0.001393728,0.002787456,0.1156794425087108,0,0,0.004878049,0,0.059930313588850176,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,12/1/94,1994,12,1,4,505.5,0,0,0,0,0.14638971315529178,0,0,0,0,0,0,0.007912957,9.891196834817012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001978239,0,0.49851632047477745,0.003956479,0,0,0,0,0.11473788328387735,0.13847675568743817,0,0,0,0,0.087042532,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/95,1995,5,1,2,449,0,0,0,0,0.3028953229398664,0,0,0,0,0,0.004454343,0,0,0,0,0,0,0,0,0.016703786,0,0,0,0,0.028953229398663696,0,0,0,0,0.34743875278396436,0,0,0,0,0,0.073496659,0.1358574610244989,0,0,0.0077951,0,0.082405345,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/1/95,1995,8,1,4,807,0,0,0,0,0.29987608426270135,0,0,0,0,0,0.008674102,0,0,0,0,0,0,0.001239157,0.008674102,0,0,0,0,0,0.004956629,0.022304832713754646,0,0.014869888,0,0.35192069392812886,0.001239157,0,0,0,0,0.080545229,0.1734820322180917,0,0,0,0,0.009913259,0.022304832713754646
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,11/1/95,1995,11,1,4,610,0,0,0,0,0.22950819672131148,0,0,0.001639344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25081967213114753,8.19672131147541e-4,0,0,0,0,0.081967213,0.3983606557377049,0,0,0.004918033,0,0.031967213114754096,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/96,1996,5,1,4,710.333,0,0,0,0.00140779,0.15767252823675657,0,0,0,0,0,0.007742847,0,0,0,0,0,0,7.038952153426633e-4,0,7.038952153426633e-4,0,0,0,0,0,0.007507746,0,0.004223371,0,0.3294229607803664,0.00140779,0,0,0,0,0.15204136651401526,0.1900517081425191,0,0,0.009150638,0,0.137963462,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/1/96,1996,8,1,4,804,0,0,0,0,0.31343283582089554,0,0,0,0,0,0.009328358,0,0,0,0,0,0,6.218905472636816e-4,0,0.001243781,0,0,0,0,0.002487562,0,0,0.006218905,0,0.39427860696517414,0,0,0,0,0,0.041666666666666664,0.16666666666666666,0,0,6.218905472636816e-4,0,0.063432836,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,11/1/96,1996,11,1,4,814.5,0,0,0,0.003069368,0.14119091467157766,0,0,0,0,0,0,0,6.138735420503376e-4,0,0,0,0,0,0,0,0,0.004910988,0,0,0,0,0,0.003683241,0,0.36586863106200124,0,0,0,0,0,0.009208103,0.3670963781461019,0,0,0.004910988,0,0.099447514,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,2/1/97,1997,2,1,4,808.5,0,0,0,0,0.22881880024737167,0,0,0,0,0,0.001855288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004947434,0,0.4935064935064935,0,0,0,0,0,0.004947434,0.19542362399505256,0,0,0.004947434,0,0.065553494,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,5/1/97,1997,5,1,4,809,0,0,0,0,0.10197775030902348,0,0,0,0,0,0.001854141,0,0.001854141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008652658,0,0.3930778739184178,0,0,0,0,0,0.008034611,0.3510506798516687,0,0,0.004944376,0,0.12855377008652658,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,9/1/97,1997,9,1,4,801,0,0,0,0,0.064294632,0,0,0,0,0,0.004993758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3295880149812734,6.242197253433209e-4,0,0,0,0,0.054931336,0.38202247191011235,0.002496879,0,0,0,0.16104868913857678,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,12/1/97,1997,12,1,4,711.5,0,0,0,0.005621926,0.040758959943780745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001405481,0,0,0,0,0.1791988756148981,0,0.012649332396345749,0.004216444,0,7.027406886858749e-4,0,0.5312719606465214,0.008432888,0,0.004919185,0,0.21082220660576248,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,8/1/98,1998,8,1,4,816,0,0,0,0.004901961,0.5526960784313726,0,0,0,0,0,0.00245098,0,0,0,0,0,0,0.00122549,0,6.127450980392157e-4,0.026960784,0,0,0,0.003676471,0,0,0,0,0.2806372549019608,0,0,0,0,0,0.007965686,0.089460784,0,0,0.004901961,0,0.024509803921568627,0
SHOHC,Shag Rocks Outer,Nahant,9,horizontal,3/1/98,1998,3,1,4,835.5,5.984440454817474e-4,0,0,0.004787552,0.2357869539198085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041891083183722325,0,0,0,0,0.40574506283662476,0,0,0.002393776,0,0,0,0.2471573907839617,5.984440454817474e-4,0,0.004787552,0,0.056253740275284264,0
